GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,PTS,REB,OREB,DREB,AST,TOV,FGA,FGM,FTA,FTM,HOME,WIN,PTS_ALLOWED
0022300287,2023-12-02,1610612742,DAL,DAL vs. OKC,L,120,47,15,32,26,16,87,39,35,23,1,0,126.0
0022301213,2023-12-06,1610612742,DAL,DAL vs. UTA,W,147,47,11,36,37,8,101,56,19,13,1,1,97.0
0022301226,2023-12-08,1610612742,DAL,DAL @ POR,W,125,42,9,33,26,15,91,47,22,19,0,1,112.0
0022300299,2023-12-11,1610612742,DAL,DAL @ MEM,W,120,43,10,33,27,17,86,43,19,17,0,1,113.0
0022300306,2023-12-12,1610612742,DAL,DAL vs. LAL,W,127,36,12,24,28,10,89,44,21,18,1,1,125.0
0022300321,2023-12-14,1610612742,DAL,DAL vs. MIN,L,101,34,4,30,21,16,83,39,18,16,1,0,119.0
0022300341,2023-12-16,1610612742,DAL,DAL @ POR,W,131,47,11,36,27,13,97,48,21,19,0,1,120.0
0022300356,2023-12-18,1610612742,DAL,DAL @ DEN,L,104,43,15,28,19,11,92,41,19,9,0,0,130.0
0022300372,2023-12-20,1610612742,DAL,DAL vs. LAC,L,111,36,13,23,23,8,91,39,27,19,1,0,120.0
0022300385,2023-12-22,1610612742,DAL,DAL @ HOU,L,96,47,14,33,18,12,101,35,26,19,0,0,122.0
0022300398,2023-12-23,1610612742,DAL,DAL vs. SAS,W,144,52,11,41,26,13,100,52,21,17,1,1,119.0
0022300405,2023-12-25,1610612742,DAL,DAL @ PHX,W,128,38,8,30,28,11,84,45,30,22,0,1,114.0
0022300420,2023-12-27,1610612742,DAL,DAL vs. CLE,L,110,37,7,30,21,10,88,39,26,22,1,0,113.0
0022300423,2023-12-28,1610612742,DAL,DAL @ MIN,L,110,39,13,26,29,18,90,40,19,16,0,0,118.0
0022300444,2023-12-30,1610612742,DAL,DAL @ GSW,W,132,43,6,37,25,9,88,49,22,18,0,1,122.0
0022300457,2024-01-01,1610612742,DAL,DAL @ UTA,L,90,41,8,33,28,16,93,37,10,5,0,0,127.0
0022300472,2024-01-03,1610612742,DAL,DAL vs. POR,W,126,43,7,36,25,12,84,42,41,29,1,1,97.0
0022300487,2024-01-05,1610612742,DAL,DAL vs. POR,W,139,52,10,42,35,17,96,56,15,10,1,1,103.0
0022300501,2024-01-07,1610612742,DAL,DAL vs. MIN,W,115,44,15,29,20,11,95,43,20,14,1,1,108.0
0022300515,2024-01-09,1610612742,DAL,DAL vs. MEM,L,103,33,8,25,20,13,82,36,27,22,1,0,120.0
0022300530,2024-01-11,1610612742,DAL,DAL vs. NYK,W,128,38,11,27,27,10,88,44,30,23,1,1,124.0
0022300547,2024-01-13,1610612742,DAL,DAL vs. NOP,L,108,34,9,25,23,12,82,37,20,19,1,0,118.0
0022300556,2024-01-15,1610612742,DAL,DAL vs. NOP,W,125,42,13,29,24,12,85,39,35,29,1,1,120.0
0022300577,2024-01-17,1610612742,DAL,DAL @ LAL,L,110,43,11,32,26,15,91,42,18,15,0,0,127.0
0022300611,2024-01-22,1610612742,DAL,DAL vs. BOS,L,110,48,10,38,24,10,97,43,14,10,1,0,119.0
0022300625,2024-01-24,1610612742,DAL,DAL vs. PHX,L,109,33,10,23,25,14,89,41,18,10,1,0,132.0
0022300634,2024-01-26,1610612742,DAL,DAL @ ATL,W,148,37,6,31,28,13,85,51,32,27,0,1,143.0
0022300651,2024-01-27,1610612742,DAL,DAL vs. SAC,L,115,43,13,30,35,10,98,43,18,13,1,0,120.0
0022300666,2024-01-29,1610612742,DAL,DAL vs. ORL,W,131,35,3,32,27,15,69,43,43,32,1,1,129.0
0022300680,2024-01-31,1610612742,DAL,DAL @ MIN,L,87,31,9,22,18,17,76,31,26,19,0,0,121.0
0022300702,2024-02-03,1610612742,DAL,DAL vs. MIL,L,117,42,8,34,22,21,81,40,23,21,1,0,129.0
0022300715,2024-02-05,1610612742,DAL,DAL @ PHI,W,118,44,8,36,28,10,87,42,23,17,0,1,102.0
0022300720,2024-02-06,1610612742,DAL,DAL @ BKN,W,119,45,6,39,25,11,91,46,13,8,0,1,107.0
0022300736,2024-02-08,1610612742,DAL,DAL @ NYK,W,122,40,6,34,30,9,82,43,23,18,0,1,108.0
0022300748,2024-02-10,1610612742,DAL,DAL vs. OKC,W,146,54,11,43,30,12,91,53,33,25,1,1,111.0
0022300768,2024-02-12,1610612742,DAL,DAL vs. WAS,W,112,56,12,44,27,16,96,43,26,17,1,1,104.0
0022300785,2024-02-14,1610612742,DAL,DAL vs. SAS,W,116,55,8,47,28,16,92,49,10,7,1,1,93.0
0022300796,2024-02-22,1610612742,DAL,DAL vs. PHX,W,123,39,10,29,24,10,90,43,21,18,1,1,113.0
0022300819,2024-02-25,1610612742,DAL,DAL @ IND,L,111,38,8,30,15,16,87,41,21,15,0,0,133.0
0022300832,2024-02-27,1610612742,DAL,DAL @ CLE,L,119,36,5,31,23,5,91,48,15,9,0,0,121.0
0022300844,2024-02-28,1610612742,DAL,DAL @ TOR,W,136,50,11,39,32,16,96,52,21,17,0,1,125.0
0022300859,2024-03-01,1610612742,DAL,DAL @ BOS,L,110,42,10,32,20,8,94,44,18,13,0,0,138.0
0022300871,2024-03-03,1610612742,DAL,DAL vs. PHI,L,116,45,12,33,20,17,86,40,23,20,1,0,120.0
0022300892,2024-03-05,1610612742,DAL,DAL vs. IND,L,120,41,9,32,23,9,93,45,21,17,1,0,137.0
0022300904,2024-03-07,1610612742,DAL,DAL vs. MIA,W,114,45,10,35,27,10,87,40,23,18,1,1,108.0
0022300919,2024-03-09,1610612742,DAL,DAL @ DET,W,142,36,4,32,29,14,92,51,32,26,0,1,124.0
0022300935,2024-03-11,1610612742,DAL,DAL @ CHI,W,127,49,10,39,33,6,93,51,15,12,0,1,92.0
0022300952,2024-03-13,1610612742,DAL,DAL vs. GSW,W,109,42,9,33,30,17,82,44,19,15,1,1,99.0
0022300959,2024-03-14,1610612742,DAL,DAL @ OKC,L,119,40,10,30,25,19,84,43,26,21,0,0,126.0
0022300978,2024-03-17,1610612742,DAL,DAL vs. DEN,W,107,60,22,38,22,12,100,42,21,14,1,1,105.0
0022300994,2024-03-19,1610612742,DAL,DAL @ SAS,W,113,40,3,37,31,9,91,44,17,15,0,1,107.0
0022301008,2024-03-21,1610612742,DAL,DAL vs. UTA,W,113,43,11,32,33,13,86,43,28,17,1,1,97.0
0022301041,2024-03-25,1610612742,DAL,DAL @ UTA,W,115,47,10,37,31,6,92,44,18,15,0,1,105.0
0022301047,2024-03-26,1610612742,DAL,DAL @ SAC,W,132,49,5,44,34,9,92,51,13,8,0,1,96.0
0022301073,2024-03-29,1610612742,DAL,DAL @ SAC,W,107,42,6,36,24,10,74,35,33,22,0,1,103.0
0022301083,2024-03-31,1610612742,DAL,DAL @ HOU,W,125,47,10,37,24,14,93,48,9,5,0,1,107.0
0022300589,2024-04-02,1610612742,DAL,DAL @ GSW,L,100,42,8,34,27,15,89,39,11,7,0,0,104.0
0022301124,2024-04-04,1610612742,DAL,DAL vs. ATL,W,109,53,11,42,20,14,94,38,17,15,1,1,95.0
0022301097,2024-04-05,1610612742,DAL,DAL vs. GSW,W,108,41,8,33,30,18,84,40,21,16,1,1,106.0
0022301131,2024-04-07,1610612742,DAL,DAL vs. HOU,W,147,47,6,41,21,17,85,46,45,40,1,1,136.0
0022301144,2024-04-09,1610612742,DAL,DAL @ CHA,W,130,55,16,39,35,15,93,50,20,13,0,1,104.0
0022301161,2024-04-10,1610612742,DAL,DAL @ MIA,W,111,39,8,31,27,7,87,43,13,10,0,1,92.0
0022301181,2024-04-12,1610612742,DAL,DAL vs. DET,L,89,49,9,40,20,20,83,36,12,9,1,0,107.0
0022301196,2024-04-14,1610612742,DAL,DAL @ OKC,L,86,41,12,29,19,15,97,32,17,14,0,0,135.0
0022300061,2023-10-24,1610612743,DEN,DEN vs. LAL,W,119,42,9,33,29,12,91,48,12,9,1,1,107.0
0022300078,2023-10-27,1610612743,DEN,DEN @ MEM,W,108,40,6,34,27,19,88,41,18,12,0,1,104.0
0022300095,2023-10-29,1610612743,DEN,DEN @ OKC,W,128,48,10,38,34,13,88,53,13,11,0,1,95.0
0022300110,2023-10-30,1610612743,DEN,DEN vs. UTA,W,110,43,7,36,32,13,84,47,17,7,1,1,102.0
0022300123,2023-11-01,1610612743,DEN,DEN @ MIN,L,89,43,12,31,23,16,96,38,10,7,0,0,110.0
0022300006,2023-11-03,1610612743,DEN,DEN vs. DAL,W,125,51,19,32,33,20,93,49,19,14,1,1,114.0
